gene_id,sf1,sf2,sf3,sl1,sl2,sl3
PEQU_14960,1,0,0,0,0,0
PEQU_14961,27,17,12,36,18,20
PEQU_14966,0,0,0,0,0,0
PEQU_14967,0,0,0,0,0,0
PEQU_14964,0,4,0,0,0,0
PEQU_40474,921,1279,839,405,564,527
PEQU_14968,0,0,0,0,0,0
PEQU_40477,0,0,0,0,0,0
PEQU_40476,12,139,76,118,126,140
PEQU_08288,189,179,92,221,147,146
PEQU_08289,1608,2597,2212,2096,1833,1667
PEQU_24060,0,0,0,0,0,0
PEQU_24061,0,0,0,0,0,0
PEQU_24063,147,298,206,106,176,151
PEQU_24067,0,0,0,0,0,0
PEQU_24069,4,8,12,25,18,76
PEQU_08282,2990,5279,3537,8745,9466,7551
PEQU_40478,0,0,0,0,0,0
PEQU_25918,603,936,801,2110,2146,1911
PEQU_25916,34,76,81,165,155,126
PEQU_25915,1077,1091,762,1001,926,782
PEQU_25914,163,218,75,194,194,138
PEQU_25913,73,95,48,127,114,67
PEQU_25912,520,742,492,243,182,195
PEQU_25911,5834,7029,4994,774,1188,987
PEQU_25910,812,1014,682,359,369,352
PEQU_30918,11,21,1,0,0,0
PEQU_26930,1965,2542,1766,1548,1850,1750
PEQU_30915,2479,2090,1670,218,239,186
PEQU_30914,0,0,0,0,0,0
PEQU_30917,0,0,0,0,0,0
PEQU_30911,0,0,0,0,0,0
PEQU_30910,0,0,0,0,0,0
PEQU_30913,0,0,0,0,0,0
PEQU_30912,0,0,0,0,0,0
PEQU_11014,2441,3630,2348,2890,3026,2355
PEQU_11017,8,16,0,16,0,0
PEQU_11011,667,886,588,4470,4716,4335
PEQU_11010,2081,2784,1739,1581,1783,1563
PEQU_11013,400,566,354,249,164,159
PEQU_11012,139,186,119,131,101,84
PEQU_11019,30,38,472,554,611,655
PEQU_11018,0,7,17,18,20,7
PEQU_15705,0,0,0,0,0,3
PEQU_15704,0,4,8,19,49,11
PEQU_15707,1054,1420,847,23230,21038,18571
PEQU_15706,0,0,0,0,0,0
PEQU_15700,42,244,57,150,344,110
PEQU_15703,0,6,0,0,0,6
PEQU_15702,380,724,462,343,449,373
PEQU_39493,72,122,109,198,195,126
PEQU_15709,1684,2762,2314,3206,3095,2762
PEQU_15708,3,9,4,192,126,106
PEQU_02852,85,196,140,228,199,187
PEQU_33257,502,669,464,714,516,516
PEQU_33256,0,2,2,2,4,0
PEQU_33253,0,0,0,0,0,0
PEQU_33252,28,59,46,40,27,29
PEQU_33251,0,5,8,0,0,0
PEQU_33250,436,957,609,114,77,132
PEQU_26336,695,964,875,929,1117,875
PEQU_26337,4,23,37,76,73,46
PEQU_26334,30,72,24,33,93,44
PEQU_26335,828,795,644,537,391,453
PEQU_26332,0,0,0,0,0,0
PEQU_26333,3213,3898,2467,3939,4287,3545
PEQU_16542,6,0,0,0,0,0
PEQU_16543,0,0,4,0,0,0
PEQU_16540,110,91,29,12,28,14
PEQU_16541,567,551,489,720,768,839
PEQU_16547,170,371,261,166,135,146
PEQU_26338,16942,56677,31042,825,880,1289
PEQU_16545,723,779,567,670,756,469
PEQU_19676,1282,2276,1691,5696,6142,4982
PEQU_10863,1300,1384,1502,839,736,676
PEQU_10862,0,0,0,0,0,0
PEQU_10860,118,190,63,201,202,221
PEQU_10867,0,0,0,0,0,0
PEQU_10866,3930,9777,5286,2119,2270,1995
PEQU_10865,0,0,0,0,0,0
PEQU_10864,0,0,0,0,0,0
PEQU_10869,0,0,0,0,0,0
PEQU_10868,53,130,107,116,76,111
PEQU_29027,475,566,411,1482,1777,1481
PEQU_29025,327,481,260,325,238,295
PEQU_29024,0,0,0,0,0,0
PEQU_29022,0,0,0,0,0,0
PEQU_29021,2048,2700,1687,1924,2145,1816
PEQU_29020,429,732,483,611,799,608
PEQU_29029,1,0,2,1,1,1
PEQU_29028,1844,2777,1617,2629,2793,2249
PEQU_34708,1531,2294,1573,2552,2825,2448
PEQU_34709,0,0,0,0,0,0
PEQU_34707,0,0,0,0,0,0
PEQU_34700,612,766,539,545,504,550
PEQU_07622,402,591,461,36,55,59
PEQU_30285,1935,1236,1068,770,861,874
PEQU_30287,226,304,205,131,98,147
PEQU_30286,29,63,74,102,120,95
PEQU_30281,1,0,0,0,1,0
PEQU_30280,12,9,11,9,20,7
PEQU_30283,0,0,0,0,0,0
PEQU_30282,89,124,119,570,572,469
PEQU_30289,10,6,15,3,6,0
PEQU_30288,718,713,743,818,716,777
PEQU_32665,386,480,317,3269,2551,2515
PEQU_32664,29,40,48,235,198,154
PEQU_32666,3062,3464,1868,5000,5155,5190
PEQU_32661,28,18,0,4,0,10
PEQU_32660,137,248,246,2590,1873,1880
PEQU_32663,80,173,135,515,491,446
PEQU_32662,0,0,0,0,0,0
PEQU_32669,699,611,468,457,422,438
PEQU_29683,0,0,0,0,0,0
PEQU_29686,12,9,8,6,3,20
PEQU_30139,0,0,0,0,0,0
PEQU_29684,0,0,0,0,0,0
PEQU_30137,66,23,82,2,4,5
PEQU_30136,1716,1054,1050,60,81,58
PEQU_29689,0,0,0,0,0,0
PEQU_30134,217,176,134,19,38,34
PEQU_30133,0,0,0,0,0,0
PEQU_30132,0,0,0,0,0,0
PEQU_30131,0,0,0,0,0,0
PEQU_30130,553,863,751,434,458,459
PEQU_09590,5102,13250,5718,333,258,439
PEQU_28370,0,0,0,0,0,0
PEQU_34232,344,411,338,275,359,302
PEQU_28372,1245,1460,1006,1056,1151,966
PEQU_34233,0,0,0,0,0,0
PEQU_29974,12,8,4,8,28,5
PEQU_29973,37,88,60,61,85,93
PEQU_34239,0,0,0,0,0,0
PEQU_04484,1117,1536,1127,1234,1463,1436
PEQU_04485,2749,2236,1321,1132,1076,1099
PEQU_04486,7714,19099,5915,156,101,176
PEQU_04487,619,260,348,331,238,155
PEQU_04480,0,6,0,0,7,18
PEQU_04481,350,560,576,451,557,380
PEQU_28088,3999,5421,6127,6317,7420,6510
PEQU_04483,1308,1842,1398,2823,2908,2401
PEQU_28087,1779,1594,1443,1689,2229,1779
PEQU_04488,108,86,44,92,143,133
PEQU_28083,10,52,32,154,48,109
PEQU_28080,0,2,0,17,9,6
PEQU_28081,111,75,120,117,170,105
PEQU_22102,0,0,0,0,0,0
PEQU_26744,264,384,342,1303,1360,1035
PEQU_25733,0,0,0,6,7,18
PEQU_22104,10,22,8,4,23,18
PEQU_38708,57,99,116,28,34,22
PEQU_38709,0,0,0,0,0,2
PEQU_33538,911,2224,1275,1817,2301,2136
PEQU_33539,8,19,28,24,17,29
PEQU_25731,0,0,0,0,0,0
PEQU_38700,7,8,8,2,8,4
PEQU_33533,0,0,0,0,0,0
PEQU_38702,0,0,0,0,0,0
PEQU_32424,470,820,437,384,428,266
PEQU_38704,328,725,399,335,438,358
PEQU_38705,23,16,24,18,15,16
PEQU_38707,820,1197,837,811,941,665
PEQU_39079,61,87,130,1024,1122,874
PEQU_39078,61,118,65,102,106,86
PEQU_39070,0,0,0,0,0,0
PEQU_39073,28,31,0,7,9,32
PEQU_39072,1,7,12,0,2,0
PEQU_39075,905,1584,715,46,46,9
PEQU_39074,16,27,13,14,11,8
PEQU_39077,0,46,60,0,0,0
PEQU_39076,6,4,0,6,0,8
PEQU_31669,0,0,0,0,0,0
PEQU_18289,2295,3740,2550,1247,1129,1048
PEQU_18288,142,131,114,796,721,623
PEQU_18287,1677,2622,2746,2339,2264,2094
PEQU_31665,77,137,192,12,15,18
PEQU_31666,382,836,549,469,396,460
PEQU_18284,118,97,132,51,69,84
PEQU_18283,2747,4157,3900,6942,7339,6446
PEQU_18282,26,38,18,18,60,30
PEQU_18281,2022,2017,1299,1778,1854,1708
PEQU_18280,2074,3303,2362,3226,3588,3050
PEQU_00339,2369,2551,1937,8046,8655,6032
PEQU_00334,9,57,31,0,0,3
PEQU_00335,0,0,0,0,0,0
PEQU_00332,120,94,67,21,25,83
PEQU_00330,72,156,71,1567,2058,1627
PEQU_00331,28709,43199,30415,10188,10349,8240
PEQU_08109,1512,2096,1422,1373,1293,1207
PEQU_08108,4813,5260,3185,5210,5207,4431
PEQU_08105,28,16,0,0,0,0
PEQU_08104,3498,3943,2213,491,400,429
PEQU_08107,2171,4068,3554,3173,3184,3029
PEQU_08106,19,53,29,0,4,4
PEQU_08101,45,15,112,74,77,37
PEQU_08100,209,208,179,1037,1359,1027
PEQU_08103,183,42,70,8,11,0
PEQU_08102,996,1540,1720,2308,2291,2047
PEQU_41519,12,26,22,13,4,0
PEQU_41511,3671,5092,3217,110,112,106
PEQU_41510,76,121,71,38,41,89
PEQU_41513,89,87,79,36,17,33
PEQU_41514,11,28,2,0,1,1
PEQU_41516,32,13,18,294,412,393
PEQU_04332,0,0,4,0,5,0
PEQU_03102,2001,2910,2172,34025,35209,30578
PEQU_37543,32,124,54,16,14,4
PEQU_37542,0,0,0,0,0,0
PEQU_00482,154,206,193,2006,2456,1805
PEQU_00483,66,122,95,1341,1510,1215
PEQU_37547,7,12,0,0,0,2
PEQU_00485,271,518,126,220,199,183
PEQU_00486,7,6,3,0,6,3
PEQU_00487,26,28,23,0,0,0
PEQU_00488,647,1003,750,1027,1054,894
PEQU_37549,17,23,10,8,3,5
PEQU_37548,1076,2212,1324,813,813,827
PEQU_04334,7312,9196,5654,4256,4719,4034
PEQU_19626,3350,3227,2696,226,352,322
PEQU_19627,2450,6022,4844,3683,4297,3122
PEQU_19624,386,643,266,498,450,337
PEQU_19625,1577,1528,1294,2447,2448,1888
PEQU_19622,34,128,44,47,35,28
PEQU_19623,293,387,284,499,623,524
PEQU_19620,392,98,56,2478,2393,2025
PEQU_19621,1072,1051,777,899,849,775
PEQU_19629,115,178,151,166,176,172
PEQU_03689,0,0,0,0,7,0
PEQU_03688,5994,8020,7407,4137,4773,3349
PEQU_03687,5,0,0,0,0,0
PEQU_03686,5810,15154,8987,6407,6138,6339
PEQU_03685,54,16,59,64,93,82
PEQU_03684,491,613,449,695,695,542
PEQU_03683,931,1216,867,11951,13859,11384
PEQU_03682,3,0,6,8,18,12
PEQU_03681,1891,2391,1956,4213,4996,4531
PEQU_03680,1748,2045,1331,2458,2479,2378
PEQU_41010,13,94,113,123,121,120
PEQU_08813,58,133,166,0,92,6
PEQU_08811,0,0,0,0,0,0
PEQU_08810,705,698,369,120,149,71
PEQU_08817,0,0,0,0,0,0
PEQU_08816,0,0,0,0,0,0
PEQU_08815,24,8,92,4,32,16
PEQU_08814,1070,854,1290,0,100,0
PEQU_08819,0,0,0,0,0,0
PEQU_08818,274,513,798,6,152,15
PEQU_04300,198,414,355,331,274,197
PEQU_04307,1459,1975,1456,2599,3104,2509
PEQU_04306,1339,1534,947,1209,1318,1216
PEQU_04305,888,1616,1420,2006,2212,1664
PEQU_04304,1285,1710,1752,2174,2325,1971
PEQU_04308,32,90,140,108,85,74
PEQU_02226,0,0,0,0,0,0
PEQU_02224,257,317,125,59,50,42
PEQU_02225,123,201,124,90,143,123
PEQU_02222,631,937,654,380,342,326
PEQU_02220,623,534,616,330,261,261
PEQU_02221,25259,16963,19019,144327,156622,147523
PEQU_02228,56,135,109,786,717,486
PEQU_02229,0,0,0,0,0,0
PEQU_12137,741,1237,1106,2182,2201,1935
PEQU_12136,0,0,0,0,0,0
PEQU_12135,0,0,0,0,0,0
PEQU_12133,0,0,0,0,0,0
PEQU_12132,4,0,0,197,609,270
PEQU_12131,958,1209,886,643,624,566
PEQU_12130,141,117,96,244,256,221
PEQU_12139,1286,2060,1298,2228,2027,2009
PEQU_12138,40,8,29,830,928,1369
PEQU_36398,970,1445,1219,1075,995,992
PEQU_36391,228,149,202,273,159,230
PEQU_36393,775,534,496,712,624,808
PEQU_36392,1823,2284,1899,2512,2503,1965
PEQU_36396,28,5,0,15,18,45
PEQU_42190,0,0,0,0,2,0
PEQU_42191,405,591,305,287,271,342
PEQU_42192,0,2,3,10,0,15
PEQU_07763,430,738,563,3590,4183,3836
PEQU_07764,0,0,3,0,2,6
PEQU_42195,12,6,48,4,5,0
PEQU_42196,1593,742,1067,424,394,316
PEQU_07767,77,170,125,0,7,0
PEQU_07768,154,162,178,48,99,56
PEQU_27688,1075,1387,1167,2107,1942,1724
PEQU_27684,0,0,0,0,0,0
PEQU_27687,1409,2813,2449,8323,8622,6722
PEQU_27681,0,0,0,0,0,0
PEQU_27680,0,0,0,0,0,0
PEQU_27683,0,0,0,0,0,0
PEQU_27682,0,0,0,0,0,0
PEQU_21211,1096,1194,804,642,551,711
PEQU_05948,76,128,101,2094,2452,1856
PEQU_05949,234,424,167,23,16,23
PEQU_05940,0,0,0,0,0,0
PEQU_05941,0,0,0,0,0,0
PEQU_05946,0,0,0,0,0,0
PEQU_05947,116,97,43,33,32,25
PEQU_13664,6207,4415,4227,4378,3486,4012
PEQU_13665,15,12,10,5,14,10
PEQU_13666,84,71,98,93,135,93
PEQU_13667,773,504,151,0,0,0
PEQU_13660,184,166,128,274,232,186
PEQU_13668,0,3,0,0,0,0
PEQU_13669,1935,2197,1595,3356,3778,2856
PEQU_25198,1335,2339,1160,1848,2116,1472
PEQU_06410,7,0,0,14,28,22
PEQU_06413,798,829,584,879,896,702
PEQU_06412,109,351,397,111,164,125
PEQU_06415,0,0,3,0,0,0
PEQU_06417,98,110,124,250,203,211
PEQU_06416,427,548,388,399,449,394
PEQU_06419,8,31,3,0,0,0
PEQU_06418,40,58,68,32,18,20
PEQU_15549,0,0,24,35,32,45
PEQU_15548,94,185,179,398,397,399
PEQU_20166,371,540,487,10829,12799,10761
PEQU_15543,65,75,46,28,22,21
PEQU_15542,470,485,386,307,282,303
PEQU_15541,985,1110,677,2168,2389,2077
PEQU_15540,1304,1778,1366,1853,1684,1296
PEQU_15546,897,1311,1485,1881,2083,1765
PEQU_15545,5780,7364,4910,6010,5772,5088
PEQU_15544,1497,2046,1297,2212,2331,1833
PEQU_25192,0,0,0,0,0,0
PEQU_27308,0,0,0,0,0,0
PEQU_27309,0,0,0,0,0,0
PEQU_27304,1122,1628,974,2269,2444,1925
PEQU_24466,0,0,0,0,6,2
PEQU_24640,311,489,327,487,455,517
PEQU_24641,2929,4344,3123,3551,3870,3227
PEQU_24642,5655,9727,5124,9237,9563,7781
PEQU_24643,1443,1580,845,1376,1329,1324
PEQU_24644,634,852,371,1001,1045,831
PEQU_24645,8872,9320,6428,6552,6727,5627
PEQU_24646,471,556,464,467,297,294
PEQU_24647,4946,7189,4966,5012,5391,4766
PEQU_24460,72,73,62,340,352,395
PEQU_38103,18,44,30,21,10,28
PEQU_38100,131,216,211,305,287,208
PEQU_38101,18,14,22,58,73,107
PEQU_05833,135,183,106,248,301,230
PEQU_16159,0,0,0,0,0,0
PEQU_16158,0,0,0,0,0,0
PEQU_16155,16,33,36,45,40,54
PEQU_16154,0,0,0,0,0,0
PEQU_16157,0,0,0,0,3,0
PEQU_16156,0,0,0,0,0,0
PEQU_16150,20,41,8,0,0,0
PEQU_16153,42,36,41,12,18,24
PEQU_16152,3042,3783,4964,656,670,461
PEQU_30739,0,0,0,0,0,0
PEQU_20943,106,112,114,39,20,24
PEQU_20942,39,12,3,0,0,0
PEQU_20941,16,11,9,0,0,1
PEQU_20940,0,0,0,0,0,0
PEQU_20947,3,0,2,0,0,5
PEQU_20946,46,62,26,34,4,10
PEQU_20945,2421,3421,3258,5727,6540,5620
PEQU_20944,1192,1349,849,857,986,622
PEQU_36434,1914,2497,1490,2703,2724,2458
PEQU_34427,0,0,0,0,0,0
PEQU_31425,0,0,0,0,0,0
PEQU_09234,0,0,5,0,2,0
PEQU_09235,0,0,0,0,0,0
PEQU_09236,539,849,580,659,709,684
PEQU_09237,0,11,0,0,0,0
PEQU_34393,0,0,0,0,0,0
PEQU_09233,1128,1418,1196,907,1023,789
PEQU_25276,494,889,640,7667,8364,6677
PEQU_25274,0,0,0,0,0,0
PEQU_25275,24,64,29,86,104,70
PEQU_25272,63,61,49,26,53,46
PEQU_25273,189,249,196,154,205,123
PEQU_25270,15,26,4,4,4,0
PEQU_25271,41,68,21,14,11,20
PEQU_31062,674,481,174,643,555,665
PEQU_31063,2025,1874,1230,1814,1524,1351
PEQU_31067,1165,1594,929,5795,5817,5001
PEQU_31065,0,0,0,0,0,0
PEQU_31068,0,0,0,0,0,0
PEQU_31069,0,0,0,0,0,0
PEQU_05436,3,14,12,35,26,45
PEQU_25892,0,0,0,0,3,0
PEQU_25893,17,30,0,229,210,186
PEQU_25890,449,736,437,1263,1377,1284
PEQU_25896,917,1111,774,2077,2095,1998
PEQU_25897,0,0,0,0,0,0
PEQU_25894,133,316,187,875,659,767
PEQU_14522,43,43,24,54,34,52
PEQU_40768,2,0,0,9,2,5
PEQU_10243,41,38,12,12,8,13
PEQU_10242,26,58,42,14,14,11
PEQU_10245,0,0,0,0,5,3
PEQU_10244,0,0,0,0,0,0
PEQU_10249,5044,7683,5951,12379,12504,10774
PEQU_10248,1240,1946,1302,2007,1973,1817
PEQU_14527,1515,1527,1064,194,0,413
PEQU_40620,538,1131,972,3388,3043,2789
PEQU_40621,0,0,0,0,0,0
PEQU_40622,0,0,0,0,0,0
PEQU_40624,54,149,133,202,273,140
PEQU_40625,816,1062,743,527,687,561
PEQU_40627,20,40,45,47,32,15
PEQU_40629,88,71,63,76,72,79
PEQU_30898,1,3,4,10,16,9
PEQU_32004,642,1414,1091,1881,2013,1569
PEQU_32000,319,457,386,407,421,406
PEQU_32003,0,0,3,5,4,0
PEQU_32002,42,38,47,69,116,54
PEQU_30891,103,95,65,92,80,62
PEQU_30892,2311,3242,2193,1102,1195,1174
PEQU_30893,361,534,383,551,514,536
PEQU_30894,570,1163,891,1491,1716,1253
PEQU_32008,58,123,217,4,38,12
PEQU_30896,101,167,210,3581,4173,3427
PEQU_30897,3,0,0,0,0,0
PEQU_12437,1411,1613,955,1348,1463,1322
PEQU_33359,0,0,0,0,0,0
PEQU_33352,21,31,22,0,0,14
PEQU_10901,7,25,20,44,36,23
PEQU_41999,190,270,150,102,81,104
PEQU_41998,260,179,144,2345,1996,1779
PEQU_41995,4,4,7,14,6,3
PEQU_41994,25,16,50,35,46,25
PEQU_41997,311,715,430,160,158,108
PEQU_41996,49,92,92,189,194,180
PEQU_41991,2082,1088,216,33,38,41
PEQU_41990,5,0,0,6,0,0
PEQU_41993,199,335,314,115,106,181
PEQU_36801,0,0,0,0,4,4
PEQU_36800,622,928,638,340,309,328
PEQU_36803,0,0,0,0,2,0
PEQU_36802,972,986,612,1312,1081,863
PEQU_31856,0,0,0,0,0,0
PEQU_31854,12,47,28,110,131,82
PEQU_36808,1067,1219,951,1224,1303,1215
PEQU_23801,50,30,34,107,112,72
PEQU_29143,4,12,20,0,0,9
PEQU_30079,1,2,2,1,0,1
PEQU_30070,0,0,2,7,0,9
PEQU_30071,2,0,0,0,0,0
PEQU_30076,0,0,0,0,0,0
PEQU_30077,0,0,0,0,0,0
PEQU_30075,135,199,186,1067,1169,939
PEQU_37868,9,33,10,2,8,4
PEQU_37869,0,0,0,0,0,0
PEQU_37860,0,0,0,0,0,0
PEQU_37864,0,0,0,0,0,0
PEQU_37865,122,144,133,231,305,267
PEQU_38511,7,19,17,13,18,28
PEQU_38510,8,12,15,29,31,26
PEQU_38512,40,56,60,303,325,289
PEQU_38517,70,28,34,1579,875,1800
PEQU_38516,0,0,0,0,0,0
PEQU_35591,0,0,0,0,0,0
PEQU_35596,921,927,485,10673,5740,6295
PEQU_35597,0,0,0,0,0,6
PEQU_35595,3978,4361,2707,3300,3226,3005
PEQU_35599,0,0,0,0,0,0
PEQU_04563,832,1173,498,6570,7565,5775
PEQU_04562,825,1079,665,956,841,702
PEQU_04561,260,259,328,1243,1368,1317
PEQU_04567,520,642,649,1503,1305,1202
PEQU_04566,1377,1268,1237,1450,1567,1402
PEQU_04564,55,22,58,135,172,128
PEQU_28124,29,29,52,40,91,102
PEQU_28127,530,574,527,373,413,381
PEQU_28121,6,11,6,7,15,25
PEQU_28123,0,0,0,0,0,0
PEQU_28122,1026,1717,1466,1681,1471,1356
PEQU_28128,1871,1096,1776,439,307,349
PEQU_41239,0,0,0,0,0,0
PEQU_41230,0,0,0,0,0,0
PEQU_41231,0,0,0,0,0,0
PEQU_41232,0,0,0,0,0,0
PEQU_41233,25,57,29,36,56,54
PEQU_41234,406,631,352,1748,1810,1686
PEQU_37743,1,0,0,0,0,0
PEQU_41236,13,0,6,10,0,0
PEQU_05673,0,2,0,0,0,2
PEQU_32997,0,0,0,0,0,0
PEQU_07140,0,0,0,0,0,0
PEQU_07141,1080,2986,929,141,179,115
PEQU_07142,2435,3365,1974,815,834,628
PEQU_07143,1073,1475,1267,2481,2787,1965
PEQU_07144,6,0,10,0,0,0
PEQU_07145,0,16,27,97,219,97
PEQU_07146,13,12,13,2,4,16
PEQU_07147,0,0,0,0,0,0
PEQU_07148,24,15,10,2,9,5
PEQU_07149,2,0,0,0,0,0
PEQU_37746,224,578,263,382,422,298
PEQU_37748,105,211,118,354,347,254
PEQU_36021,0,0,2,10,1,4
PEQU_36020,1140,1355,843,2336,2238,1986
PEQU_36024,0,0,1,0,0,2
PEQU_36029,226,267,192,148,155,124
PEQU_36028,17,25,4,0,0,0
PEQU_13844,752,867,714,1301,1477,1252
PEQU_13845,8,15,22,22,85,69
PEQU_13847,1256,1584,1335,3551,2345,2711
PEQU_13841,0,0,0,0,0,0
PEQU_13842,1004,1610,1305,1226,1159,1296
PEQU_13848,5103,9219,4955,5925,5736,4922
PEQU_13849,791,1565,1664,1884,2132,1632
PEQU_18746,2142,2845,1982,1956,2317,2012
PEQU_18747,165,216,180,546,465,513
PEQU_18744,457,517,404,926,973,739
PEQU_18745,114,224,123,153,215,105
PEQU_18742,0,0,0,0,0,0
PEQU_18743,12,30,19,158,102,155
PEQU_18740,1400,2564,1786,828,981,854
PEQU_18749,648,826,686,1370,1372,1199
PEQU_05779,1501,3524,2401,14573,11998,9715
PEQU_05778,235,355,366,883,758,538
PEQU_19299,0,2,0,0,0,0
PEQU_40541,0,67,96,103,113,113
PEQU_05770,180,300,276,292,283,230
PEQU_19291,4,6,4,12,6,4
PEQU_05772,1076,1546,1131,1420,1550,1377
PEQU_05774,2407,3980,2546,5628,6137,5417
PEQU_40547,212,255,193,641,463,484
PEQU_40546,240,294,278,739,841,766
PEQU_13598,1199,1962,1229,2744,2966,2491
PEQU_13596,688,194,97,155,60,72
PEQU_13594,734,1131,822,598,550,613
PEQU_13595,145,118,73,309,251,178
PEQU_13592,513,772,557,274,260,170
PEQU_13593,0,8,7,3,0,0
PEQU_13590,739,999,645,420,418,365
PEQU_13591,188,1031,276,54,104,70
PEQU_06231,3,9,0,34,54,34
PEQU_06230,159,290,312,500,481,483
PEQU_06232,0,0,2,0,0,0
PEQU_06235,4,44,84,20,8,12
PEQU_06234,151,241,311,126,99,115
PEQU_06237,559,1104,677,1027,972,972
PEQU_06236,4,5,5,0,0,0
PEQU_06239,614,861,808,1668,1771,1675
PEQU_06238,5550,13552,6558,212,144,243
PEQU_02923,1408,2241,1330,1466,1269,1272
PEQU_02925,1085,1646,1698,1361,1534,1280
PEQU_02924,76,123,109,161,123,108
PEQU_02927,173,331,161,26,44,29
PEQU_02926,0,0,0,0,0,0
PEQU_02929,7,0,0,0,0,0
PEQU_02928,745,672,584,39,112,116
PEQU_35179,61,84,127,132,182,180
PEQU_00691,971,1124,848,940,707,753
PEQU_00690,448,599,493,2656,2883,2471
PEQU_00693,927,1160,920,1055,1102,1155
PEQU_00692,1688,5603,1107,187,202,126
PEQU_00695,9,38,39,460,439,365
PEQU_00697,51,68,51,147,182,144
PEQU_00696,1200,1596,1291,2647,2528,2370
PEQU_00699,37,26,49,139,106,77
PEQU_00698,0,0,0,0,0,0
PEQU_03346,156,242,339,191,243,262
PEQU_03347,147,190,111,199,304,247
PEQU_03344,594,626,357,308,406,323
PEQU_03345,1840,2425,1562,1323,1359,1356
PEQU_03342,947,1796,1335,1358,1545,1225
PEQU_03343,4524,5466,3817,1525,2518,2433
PEQU_03341,360,686,566,1260,1471,1191
PEQU_03348,2121,3703,2515,1891,1983,1733
PEQU_03349,836,1688,1548,1682,1987,1636
PEQU_02699,89,99,117,622,758,395
PEQU_02698,128,207,204,288,358,357
PEQU_02692,229,388,127,5526,6190,5205
PEQU_02691,199,359,98,0,0,0
PEQU_02690,347,769,174,0,0,0
PEQU_02696,138,116,69,239,196,114
PEQU_35838,921,1671,1229,506,523,394
PEQU_35832,0,0,0,0,0,0
PEQU_35835,3,7,6,7,3,2
PEQU_35834,11,96,49,86,95,99
PEQU_35837,0,0,0,0,0,0
PEQU_35836,708,1735,1552,1303,1180,1111
PEQU_12072,302,1042,369,56,36,55
PEQU_37994,38,67,72,161,86,82
PEQU_12076,195,432,119,0,4,4
PEQU_12077,944,1376,1045,209,291,278
PEQU_12074,858,2851,880,190,264,173
PEQU_12075,361,379,251,191,130,128
PEQU_12078,688,844,475,707,588,452
PEQU_12079,264,305,299,776,709,793
PEQU_32743,1392,2208,1317,1775,1554,1351
PEQU_07278,92,34,14,24,89,51
PEQU_22970,0,0,0,0,0,0
PEQU_01279,731,4674,2142,432,621,581
PEQU_22972,1163,2284,1254,1277,1396,1320
PEQU_12310,26,13,61,12,62,34
PEQU_22974,0,0,0,0,0,0
PEQU_22975,332,497,333,258,203,191
PEQU_22976,28,44,68,50,49,53
PEQU_22977,0,4,0,1,3,0
PEQU_01270,911,1357,901,2108,1981,1647
PEQU_22979,666,1069,523,78,123,71
PEQU_01272,2237,1914,1155,1694,1809,1513
PEQU_01273,1727,4668,3013,3116,3004,2785
PEQU_01274,25,36,20,19,15,15
PEQU_01275,103,74,118,145,116,150
PEQU_01277,39,61,58,3,31,19
PEQU_07271,1957,3268,1902,1900,1785,1840
PEQU_35428,4,2,2,0,0,0
PEQU_19063,42,24,35,34,38,27
PEQU_19068,666,949,640,113,126,133
PEQU_38462,0,0,0,0,0,0
PEQU_35423,0,0,0,0,0,0
PEQU_30674,0,0,0,0,0,0
PEQU_38468,0,0,0,0,0,0
PEQU_30677,2135,5024,2503,9250,9838,6741
PEQU_21401,0,0,0,0,0,7
PEQU_21400,0,0,0,0,0,0
PEQU_14029,0,0,0,0,0,0
PEQU_21402,0,0,0,0,0,0
PEQU_21405,0,0,0,0,0,0
PEQU_21404,789,1021,757,939,942,777
PEQU_21407,926,1356,1116,990,1168,1004
PEQU_21406,51,32,74,12,27,25
PEQU_21409,349,490,523,418,501,407
PEQU_21408,5,4,0,0,0,0
PEQU_14021,57,98,67,137,162,189
PEQU_14020,0,0,0,0,0,0
PEQU_14027,0,0,9,0,0,0
PEQU_14026,43,35,40,24,16,16
PEQU_14025,3,32,24,0,8,0
PEQU_14024,127,168,84,169,149,172
PEQU_13035,0,0,2,3,0,1
PEQU_13034,82,66,44,112,126,132
PEQU_13037,748,1443,1248,1985,2266,2032
PEQU_13036,0,0,0,0,0,0
PEQU_13031,0,0,0,0,0,0
PEQU_06599,37,79,54,0,0,9
PEQU_13033,0,0,0,0,0,0
PEQU_13032,0,0,0,0,0,0
PEQU_06594,99,75,63,213,169,104
PEQU_06595,258,404,223,298,305,323
PEQU_06596,13,27,11,4,0,0
PEQU_06597,0,5,4,0,0,0
PEQU_13039,0,4,0,0,0,4
PEQU_06591,411,1155,614,202,209,248
PEQU_06592,0,0,0,0,0,0
PEQU_06593,887,723,485,2132,2226,1997
PEQU_07634,317,464,274,250,262,222
PEQU_16777,750,865,616,939,1110,925
PEQU_16776,1613,2266,1286,1605,1902,1707
PEQU_09641,4,6,7,15,8,5
PEQU_09640,64,50,6,13,22,9
PEQU_39595,78,71,50,37,13,22
PEQU_01198,1386,2204,1309,1377,1422,1136
PEQU_39592,68,325,293,97,77,92
PEQU_39593,40,49,41,110,118,119
PEQU_25866,0,0,12,0,0,0
